,UnixTime,YEAR,MO,DY,date,week,ALLSKY_KT,Radiation,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,TS,QV2M,RH2M,PRECTOTCORR,PRESSION,SPEED,WIND,CLRSKY_SFC_SW_DWN,WS50M,WD50M,DayLengthinsec
4394,1357948800.0,2013.0,1.0,12.0,12/01/2013,2.0,0.24,327.27,26.11,67.3,3.73,0.07,0.33,3.67,6.19,6.59,3.42,56.0,0.0,94.18,5.23,211.69,3.71,7.07,211.56,49500.0
4395,1358035200.0,2013.0,1.0,13.0,13/01/2013,3.0,0.73,230.71,71.8,75.36,8.67,0.15,-999.0,3.62,-1.45,-0.63,1.95,58.69,0.0,95.11,5.12,133.62,4.21,7.16,133.94,49440.0
4396,1358121600.0,2013.0,1.0,14.0,14/01/2013,3.0,0.73,231.87,72.24,74.77,8.75,0.14,0.68,2.95,-1.6,-0.88,1.89,56.62,0.0,95.25,4.26,42.25,4.2,6.22,43.06,49320.0
4397,1358208000.0,2013.0,1.0,15.0,15/01/2013,3.0,0.32,268.45,33.91,71.34,4.82,0.09,0.43,3.17,-1.59,-1.08,2.01,59.38,0.0,95.19,4.62,179.81,4.03,6.51,180.0,49260.0
4398,1358294400.0,2013.0,1.0,16.0,16/01/2013,3.0,0.76,232.7,75.02,75.84,9.01,0.14,-999.0,2.88,1.26,1.27,2.38,58.31,0.0,95.32,4.45,316.19,4.3,7.17,316.44,49200.0
4399,1358380800.0,2013.0,1.0,17.0,17/01/2013,3.0,0.76,253.73,76.9,76.95,9.23,0.12,0.64,2.59,5.69,5.05,3.42,62.75,0.0,95.94,3.94,165.0,4.25,5.97,165.38,135540.0
4400,1358467200.0,2013.0,1.0,18.0,18/01/2013,3.0,0.75,261.53,77.16,77.48,9.29,0.13,0.65,3.0,7.26,6.58,3.78,60.94,0.0,95.7,4.61,183.44,4.28,7.26,183.69,135480.0
4401,1358553600.0,2013.0,1.0,19.0,19/01/2013,3.0,0.69,272.92,70.27,76.99,8.66,0.14,0.71,2.97,9.23,8.29,3.97,56.5,0.0,95.12,4.49,217.56,4.31,6.75,218.56,135420.0
4402,1358640000.0,2013.0,1.0,20.0,20/01/2013,4.0,0.77,259.46,78.37,78.45,9.46,0.16,0.77,1.64,9.33,7.79,3.54,49.94,0.0,95.08,2.71,273.19,4.4,4.24,273.25,135360.0
4403,1358726400.0,2013.0,1.0,21.0,21/01/2013,4.0,0.74,263.62,77.27,77.82,9.32,0.16,0.78,2.39,5.3,5.08,3.48,61.5,0.0,95.3,3.68,78.44,4.32,5.17,79.38,135240.0
4404,1358812800.0,2013.0,1.0,22.0,22/01/2013,4.0,0.66,300.96,71.43,73.86,8.75,0.15,0.73,2.71,10.54,10.41,6.23,72.38,0.0,95.23,4.0,187.62,4.02,6.11,188.5,135180.0
4405,1358899200.0,2013.0,1.0,23.0,23/01/2013,4.0,0.72,298.79,77.54,78.24,9.42,0.16,0.8,3.15,13.68,13.66,6.84,71.31,0.0,95.22,4.66,227.0,4.25,7.3,227.19,135120.0
4406,1358985600.0,2013.0,1.0,24.0,24/01/2013,4.0,0.7,312.73,76.93,79.1,9.44,0.19,0.92,3.91,15.94,15.82,6.96,64.44,0.0,95.0,5.66,235.38,4.28,8.55,235.38,135000.0
4407,1359072000.0,2013.0,1.0,25.0,25/01/2013,4.0,0.66,316.1,73.93,79.55,9.19,0.19,0.97,2.8,10.43,11.01,5.43,65.0,0.0,94.98,3.96,170.44,4.22,5.73,185.38,134940.0
4408,1359158400.0,2013.0,1.0,26.0,26/01/2013,4.0,0.42,344.05,49.31,76.9,6.68,0.16,0.8,2.14,10.62,11.33,6.29,72.88,0.0,94.91,3.05,131.25,4.08,4.3,131.94,134820.0
4409,1359244800.0,2013.0,1.0,27.0,27/01/2013,5.0,0.56,346.64,65.01,79.07,8.27,0.17,0.87,4.31,16.83,16.9,8.97,73.88,0.0,94.52,6.16,195.25,4.18,9.06,195.88,134760.0
4410,1359331200.0,2013.0,1.0,28.0,28/01/2013,5.0,0.55,359.82,63.96,76.22,8.12,0.17,0.88,4.92,18.43,18.37,10.01,74.19,0.01,94.26,7.04,190.69,4.07,10.34,190.94,134640.0
4411,1359417600.0,2013.0,1.0,29.0,29/01/2013,5.0,0.48,318.41,56.68,81.55,7.69,0.17,0.88,7.1,14.09,14.15,6.04,52.62,0.99,93.7,9.95,243.0,4.42,13.16,243.31,134520.0
4412,1359504000.0,2013.0,1.0,30.0,30/01/2013,5.0,0.77,234.62,83.67,86.21,10.45,0.17,-999.0,4.86,4.86,5.13,2.01,37.5,0.06,94.83,7.09,300.56,4.85,9.79,300.94,134520.0
4413,1359590400.0,2013.0,1.0,31.0,31/01/2013,5.0,0.77,263.7,85.82,87.88,10.96,0.2,0.96,3.2,8.51,7.37,2.56,36.75,0.0,95.11,4.73,230.25,4.9,6.98,230.62,134400.0
4414,1359676800.0,2013.0,2.0,1.0,01/02/2013,5.0,0.77,272.3,86.75,87.73,10.95,0.21,1.05,3.44,8.67,9.3,3.72,53.56,0.0,95.29,4.89,146.75,4.85,7.24,148.06,134340.0
4415,1359763200.0,2013.0,2.0,2.0,02/02/2013,5.0,0.74,277.05,85.41,87.88,10.83,0.21,1.04,3.55,9.43,9.47,4.09,58.12,0.0,95.35,5.27,127.75,4.84,7.55,128.19,134220.0
4416,1359849600.0,2013.0,2.0,3.0,03/02/2013,6.0,0.63,312.05,75.37,87.16,9.88,0.2,0.97,3.21,11.58,11.16,5.37,59.19,0.0,95.14,4.7,154.06,4.71,6.73,154.31,134100.0
4417,1359936000.0,2013.0,2.0,4.0,04/02/2013,6.0,0.7,313.03,83.12,85.84,10.58,0.21,1.05,2.91,13.76,13.99,5.92,61.38,0.21,94.25,4.36,196.06,4.62,7.03,196.31,133980.0
4418,1360022400.0,2013.0,2.0,5.0,05/02/2013,6.0,0.76,287.95,88.53,89.82,11.24,0.2,0.98,1.82,12.89,13.5,4.15,46.25,0.0,94.5,2.91,207.06,4.96,5.18,205.62,133920.0
4419,1360108800.0,2013.0,2.0,6.0,06/02/2013,6.0,0.66,319.39,80.34,86.7,10.26,0.2,1.01,3.06,15.33,15.8,7.39,67.0,0.0,94.29,4.49,189.88,4.63,6.87,190.56,133800.0
4420,1360195200.0,2013.0,2.0,7.0,07/02/2013,6.0,0.75,302.13,90.48,90.55,11.48,0.24,-999.0,4.49,13.86,14.29,5.86,59.62,0.0,94.58,6.34,206.06,4.93,8.99,206.19,133680.0
4421,1360281600.0,2013.0,2.0,8.0,08/02/2013,6.0,0.74,279.12,89.59,92.08,11.42,0.24,1.23,2.84,9.94,10.69,3.36,45.56,0.0,95.12,4.15,78.94,5.07,6.68,79.56,133560.0
4422,1360368000.0,2013.0,2.0,9.0,09/02/2013,6.0,0.23,355.63,31.66,86.56,4.73,0.11,0.57,5.56,13.57,13.75,7.45,70.62,4.65,94.15,7.8,175.56,4.62,10.45,176.38,133500.0
4423,1360454400.0,2013.0,2.0,10.0,10/02/2013,7.0,0.64,306.56,79.51,93.38,10.52,0.24,1.24,3.48,11.32,10.48,2.87,33.94,0.03,94.32,5.02,274.31,5.15,7.07,274.69,133440.0
4424,1360540800.0,2013.0,2.0,11.0,11/02/2013,7.0,0.41,344.95,53.55,90.05,7.46,0.17,0.9,3.07,9.37,9.33,4.39,56.56,0.73,94.67,4.34,113.19,4.88,5.69,114.25,133320.0
4425,1360627200.0,2013.0,2.0,12.0,12/02/2013,7.0,0.62,311.66,77.62,94.36,10.32,0.24,1.21,4.73,8.75,9.55,5.07,69.94,0.7,94.46,6.52,261.38,5.19,8.3,261.12,133200.0
4426,1360713600.0,2013.0,2.0,13.0,13/02/2013,7.0,0.79,246.37,97.41,97.48,12.46,0.25,1.23,2.37,6.72,7.11,2.93,53.88,0.0,94.82,3.63,272.06,5.46,5.62,272.69,133080.0
4427,1360800000.0,2013.0,2.0,14.0,14/02/2013,7.0,0.76,254.65,95.27,98.08,12.3,0.23,-999.0,3.04,9.84,9.16,2.81,39.75,0.0,94.67,4.45,226.88,5.43,6.71,227.38,132960.0
4428,1360886400.0,2013.0,2.0,15.0,15/02/2013,7.0,0.51,281.63,66.84,92.46,8.84,0.15,0.74,4.52,5.04,5.69,3.11,57.19,0.0,95.54,6.28,41.56,5.13,8.09,42.12,132840.0
4429,1360972800.0,2013.0,2.0,16.0,16/02/2013,7.0,0.76,250.58,96.09,98.91,12.48,0.25,-999.0,2.88,7.08,7.51,2.75,46.75,0.0,95.46,4.34,253.19,5.49,6.88,253.5,132780.0
4430,1361059200.0,2013.0,2.0,17.0,17/02/2013,8.0,0.77,269.42,98.41,99.61,12.68,0.26,1.29,5.33,11.05,11.23,3.6,45.25,0.0,94.51,7.52,204.25,5.58,10.57,204.56,132660.0
4431,1361145600.0,2013.0,2.0,18.0,18/02/2013,8.0,0.77,294.74,98.59,100.73,12.77,0.27,1.38,5.38,12.55,13.04,4.76,53.44,0.0,94.39,7.55,210.12,5.6,10.37,209.81,132540.0
4432,1361232000.0,2013.0,2.0,19.0,19/02/2013,8.0,0.59,296.98,79.69,95.62,10.52,0.23,1.16,3.6,9.12,9.53,3.11,42.44,1.08,95.09,5.12,106.75,5.31,7.45,107.44,132420.0
4433,1361318400.0,2013.0,2.0,20.0,20/02/2013,8.0,0.12,369.19,19.63,92.9,3.07,0.08,0.39,5.23,10.94,11.05,7.39,83.31,4.31,94.06,7.31,138.69,5.0,9.62,140.94,132300.0
4434,1361404800.0,2013.0,2.0,21.0,21/02/2013,8.0,0.78,282.53,102.67,103.57,13.31,0.27,1.34,5.82,11.19,11.23,4.46,51.62,0.53,93.79,8.29,222.25,5.8,11.16,223.19,132180.0
4435,1361491200.0,2013.0,2.0,22.0,22/02/2013,8.0,0.68,271.61,93.28,103.59,12.44,0.25,1.26,2.82,3.92,5.78,2.62,52.56,0.0,94.69,3.93,66.88,5.69,5.45,80.81,132120.0
4436,1361577600.0,2013.0,2.0,23.0,23/02/2013,8.0,0.77,251.15,102.53,105.37,13.46,0.28,-999.0,2.49,7.19,7.41,2.56,44.5,0.0,94.43,3.8,192.62,5.89,5.86,193.19,132000.0
4437,1361664000.0,2013.0,2.0,24.0,24/02/2013,9.0,0.73,298.64,101.58,101.96,13.05,0.26,1.26,4.79,12.41,12.69,5.37,58.56,1.01,93.62,6.82,179.62,5.56,9.85,180.56,131880.0
4438,1361750400.0,2013.0,2.0,25.0,25/02/2013,9.0,0.36,305.99,52.54,105.82,7.38,0.14,0.71,7.89,5.39,5.78,3.17,53.31,0.11,93.62,11.07,296.5,5.86,14.45,297.12,131760.0
4439,1361836800.0,2013.0,2.0,26.0,26/02/2013,9.0,0.79,253.15,107.55,108.2,13.98,0.24,1.2,2.97,6.5,7.12,2.69,46.19,0.0,94.16,4.3,259.75,6.06,6.37,260.25,131580.0
4440,1361923200.0,2013.0,2.0,27.0,27/02/2013,9.0,0.79,244.73,109.07,109.55,14.25,0.29,1.45,4.36,5.3,5.98,2.62,49.81,0.0,95.01,6.24,269.5,6.13,8.76,269.31,131520.0
4441,1362009600.0,2013.0,2.0,28.0,28/02/2013,9.0,0.76,246.04,106.62,110.53,14.14,0.3,-999.0,2.33,5.95,6.14,2.5,46.94,0.0,95.41,3.5,269.19,6.14,5.12,268.56,131400.0
4442,1362096000.0,2013.0,3.0,1.0,01/03/2013,9.0,0.75,254.95,106.13,109.91,13.87,0.27,1.3,2.59,7.29,7.34,2.44,40.5,0.0,95.37,3.8,187.75,6.12,5.48,185.81,131280.0
4443,1362182400.0,2013.0,3.0,2.0,02/03/2013,9.0,0.77,259.02,110.29,110.6,14.32,0.25,1.26,2.29,8.45,8.66,3.3,49.38,0.0,95.56,3.52,266.31,6.09,5.41,266.38,131160.0
4444,1362268800.0,2013.0,3.0,3.0,03/03/2013,10.0,0.76,283.52,108.65,111.36,14.2,0.28,1.4,5.55,14.82,14.78,2.93,30.81,0.0,94.49,7.95,214.38,6.2,11.45,215.06,131100.0
4445,1362355200.0,2013.0,3.0,4.0,04/03/2013,10.0,0.52,324.75,78.55,110.55,10.77,0.23,1.2,4.51,16.94,16.55,3.36,28.06,0.0,93.78,6.52,235.38,6.05,9.77,236.31,130920.0
4446,1362441600.0,2013.0,3.0,5.0,05/03/2013,10.0,0.8,250.12,114.67,115.01,15.02,0.33,1.65,5.2,7.47,8.17,2.26,36.38,0.0,95.55,7.45,20.69,6.48,9.66,20.69,130800.0
4447,1362528000.0,2013.0,3.0,6.0,06/03/2013,10.0,0.65,269.51,95.48,112.59,12.74,0.28,1.45,2.73,6.65,6.38,2.01,33.19,0.0,95.48,4.03,132.69,6.32,6.08,133.19,130680.0
4448,1362614400.0,2013.0,3.0,7.0,07/03/2013,10.0,0.64,310.07,97.59,106.34,12.65,0.29,1.48,3.99,12.6,13.04,4.27,44.94,0.0,94.85,5.79,175.81,5.83,8.66,176.44,130620.0
4449,1362700800.0,2013.0,3.0,8.0,08/03/2013,10.0,0.2,370.97,35.75,95.36,4.98,0.12,0.61,5.13,16.48,16.75,9.64,79.5,0.0,94.57,7.24,171.5,5.17,9.75,172.69,130500.0
4450,1362787200.0,2013.0,3.0,9.0,09/03/2013,10.0,0.5,374.58,79.95,105.8,10.66,0.26,1.3,5.19,17.65,18.29,7.2,56.25,1.59,93.94,7.33,241.5,5.7,10.12,241.62,130320.0
4451,1362873600.0,2013.0,3.0,10.0,10/03/2013,11.0,0.79,259.64,119.06,119.16,15.64,0.34,1.73,5.32,8.51,9.29,2.62,37.56,0.35,94.61,7.61,333.56,6.61,10.67,333.5,130260.0
4452,1362960000.0,2013.0,3.0,11.0,11/03/2013,11.0,0.77,254.91,116.79,119.55,15.48,0.33,-999.0,2.52,9.78,10.45,2.44,34.0,0.01,94.79,3.81,272.69,6.62,6.24,273.25,130140.0
4453,1363046400.0,2013.0,3.0,12.0,12/03/2013,11.0,0.78,268.66,119.16,119.17,15.55,0.3,1.48,4.09,11.88,12.8,2.99,34.38,0.0,95.01,5.83,174.94,6.63,8.39,174.44,130020.0
4454,1363132800.0,2013.0,3.0,13.0,13/03/2013,11.0,0.77,283.61,118.99,119.27,15.53,0.3,1.52,2.73,13.06,13.89,4.09,44.94,0.0,95.61,4.12,132.06,6.55,6.52,133.19,129840.0
4455,1363219200.0,2013.0,3.0,14.0,14/03/2013,11.0,0.77,294.34,119.97,120.12,15.68,0.33,1.62,4.22,16.42,17.01,5.25,46.88,0.0,95.31,6.06,198.75,6.57,9.09,199.38,129780.0
4456,1363305600.0,2013.0,3.0,15.0,15/03/2013,11.0,0.77,303.83,122.06,122.1,16.05,0.35,1.76,4.8,18.31,18.87,5.55,45.31,0.0,94.67,6.84,202.5,6.63,9.7,203.25,129660.0
4457,1363392000.0,2013.0,3.0,16.0,16/03/2013,11.0,0.76,316.22,120.46,120.93,15.8,0.39,1.98,3.99,20.04,20.3,5.07,38.69,0.0,93.81,5.73,208.81,6.61,8.3,209.69,129540.0
4458,1363478400.0,2013.0,3.0,17.0,17/03/2013,12.0,0.7,321.54,113.09,119.98,14.98,0.38,1.94,2.38,15.8,17.13,5.49,48.44,0.0,93.82,3.48,194.19,6.61,5.11,208.12,129420.0
4459,1363564800.0,2013.0,3.0,18.0,18/03/2013,12.0,0.71,295.25,114.35,124.36,15.34,0.38,1.93,3.88,15.19,16.08,4.52,40.69,0.0,94.25,5.6,170.69,6.89,8.37,185.5,129300.0
4460,1363651200.0,2013.0,3.0,19.0,19/03/2013,12.0,0.58,334.67,95.63,117.63,12.7,0.3,1.55,3.71,14.78,15.32,5.74,58.38,0.29,94.55,5.36,131.31,6.47,7.6,131.56,129180.0
4461,1363737600.0,2013.0,3.0,20.0,20/03/2013,12.0,0.75,301.84,122.41,124.88,16.24,0.39,1.98,3.34,13.91,15.4,4.21,44.06,0.0,95.06,4.71,96.44,6.82,6.82,97.44,129060.0
4462,1363824000.0,2013.0,3.0,21.0,21/03/2013,12.0,0.55,340.85,94.57,116.38,12.44,0.3,1.54,4.81,18.76,18.87,5.49,41.38,0.0,93.54,7.05,220.62,6.24,10.42,221.62,128940.0
4463,1363910400.0,2013.0,3.0,22.0,22/03/2013,12.0,0.65,315.98,109.91,124.0,14.65,0.37,1.88,3.45,11.08,12.56,5.49,64.19,2.58,93.85,4.8,157.0,6.76,6.3,155.44,128820.0
4464,1363996800.0,2013.0,3.0,23.0,23/03/2013,12.0,0.62,343.26,104.52,121.18,13.85,0.36,1.84,4.39,14.88,16.11,4.21,46.62,0.35,93.78,6.16,228.25,6.62,8.33,228.75,128700.0
4465,1364083200.0,2013.0,3.0,24.0,24/03/2013,13.0,0.8,241.26,131.6,132.35,17.59,0.42,2.12,5.25,5.15,6.76,1.95,36.06,0.0,95.0,7.35,247.0,7.37,9.73,261.75,128580.0
4466,1364169600.0,2013.0,3.0,25.0,25/03/2013,13.0,0.79,239.25,130.08,131.18,17.2,0.41,-999.0,2.48,5.12,7.08,1.83,34.81,0.0,95.55,3.64,60.06,7.3,5.73,89.12,128460.0
4467,1364256000.0,2013.0,3.0,26.0,26/03/2013,13.0,0.78,255.0,130.22,130.9,17.2,0.39,1.95,2.99,8.6,9.81,2.2,34.38,0.0,95.57,4.46,163.69,7.28,6.7,164.88,128340.0
4468,1364342400.0,2013.0,3.0,27.0,27/03/2013,13.0,0.73,290.3,125.16,126.95,16.41,0.35,1.73,5.17,13.48,14.42,4.76,47.06,0.0,94.97,7.34,184.0,6.94,9.86,185.06,128220.0
4469,1364428800.0,2013.0,3.0,28.0,28/03/2013,13.0,0.56,341.75,100.91,122.75,13.3,0.3,1.54,4.18,17.94,19.05,7.87,62.88,0.0,94.83,5.92,188.31,6.58,8.27,189.62,128100.0
4470,1364515200.0,2013.0,3.0,29.0,29/03/2013,13.0,0.48,362.08,87.21,114.7,11.34,0.26,1.29,3.52,16.77,16.95,9.89,80.38,0.53,94.83,5.08,184.94,6.21,7.45,185.81,127980.0
4471,1364601600.0,2013.0,3.0,30.0,30/03/2013,13.0,0.59,371.49,105.63,127.84,14.36,0.34,1.74,2.62,21.2,22.16,7.63,53.5,0.19,94.43,3.93,217.31,6.86,6.16,218.19,127920.0
4472,1364688000.0,2013.0,3.0,31.0,31/03/2013,14.0,0.59,357.85,109.92,126.88,14.75,0.37,1.85,3.73,19.76,20.93,7.26,48.62,0.06,94.5,5.41,109.38,6.69,7.74,109.25,127740.0
4473,1364774400.0,2013.0,4.0,1.0,01/04/2013,14.0,0.73,342.48,130.54,131.53,17.25,0.42,2.12,3.34,20.32,21.58,7.81,55.81,0.68,94.55,4.85,150.25,7.01,6.87,151.19,127620.0
4474,1364860800.0,2013.0,4.0,2.0,02/04/2013,14.0,0.23,378.52,45.02,116.65,6.38,0.16,0.81,3.08,14.08,14.63,8.91,82.94,13.84,94.53,4.35,67.5,6.27,5.53,68.62,127560.0
4475,1364947200.0,2013.0,4.0,3.0,03/04/2013,14.0,0.16,349.13,35.36,130.98,5.37,0.12,0.62,4.02,6.62,7.48,5.07,79.31,1.51,94.95,5.62,175.88,6.99,7.01,161.12,127440.0
4476,1365033600.0,2013.0,4.0,4.0,04/04/2013,14.0,0.59,314.27,105.52,136.51,14.49,0.3,1.51,3.23,9.5,11.05,4.33,60.94,0.04,95.11,4.65,263.44,7.5,6.45,262.94,127260.0
4477,1365120000.0,2013.0,4.0,5.0,05/04/2013,14.0,0.69,311.29,123.24,137.4,16.46,0.34,1.73,3.23,14.52,15.54,5.49,57.44,0.0,94.89,4.76,172.56,7.57,6.78,173.62,127200.0
4478,1365206400.0,2013.0,4.0,6.0,06/04/2013,14.0,0.7,336.27,128.02,133.99,16.98,0.39,1.96,4.24,19.95,20.34,6.53,47.81,0.0,94.12,6.13,204.5,7.24,8.44,205.62,127080.0
4479,1365292800.0,2013.0,4.0,7.0,07/04/2013,15.0,0.68,353.21,125.7,134.05,16.7,0.4,1.98,4.16,21.13,21.48,8.79,59.38,0.0,93.88,6.05,199.81,7.18,8.94,200.75,126960.0
4480,1365379200.0,2013.0,4.0,8.0,08/04/2013,15.0,0.4,396.74,76.41,129.74,10.36,0.26,1.29,5.11,22.58,23.57,10.01,62.19,0.0,93.48,7.25,181.25,6.98,9.59,182.69,126840.0
4481,1365465600.0,2013.0,4.0,9.0,09/04/2013,15.0,0.7,379.7,130.5,135.53,17.45,0.45,2.3,5.05,23.01,23.73,9.34,56.19,1.32,93.37,7.2,199.94,7.28,9.52,201.5,126720.0
4482,1365552000.0,2013.0,4.0,10.0,10/04/2013,15.0,0.62,326.83,115.28,138.25,15.63,0.41,2.1,5.05,8.07,9.83,3.91,57.94,8.9,94.43,7.1,198.62,7.46,9.02,183.0,126600.0
4483,1365638400.0,2013.0,4.0,11.0,11/04/2013,15.0,0.76,282.34,139.03,141.75,18.45,0.42,-999.0,1.6,11.44,13.26,3.6,43.56,0.0,94.19,2.42,140.06,7.77,3.85,140.88,126540.0
4484,1365724800.0,2013.0,4.0,12.0,12/04/2013,15.0,0.73,309.74,137.57,142.24,18.51,0.48,-999.0,3.48,17.11,17.98,5.13,44.94,0.0,94.21,5.11,170.12,7.63,7.79,171.0,126420.0
4485,1365811200.0,2013.0,4.0,13.0,13/04/2013,15.0,0.67,334.75,125.35,135.91,16.59,0.43,2.19,3.93,18.55,19.59,6.47,49.75,0.0,94.08,5.62,172.31,7.4,8.04,172.88,126240.0
4486,1365897600.0,2013.0,4.0,14.0,14/04/2013,16.0,0.75,330.58,141.12,141.2,18.75,0.45,2.25,4.69,21.76,22.03,5.62,40.0,0.0,93.46,6.92,227.81,7.65,10.2,228.5,126180.0
4487,1365984000.0,2013.0,4.0,15.0,15/04/2013,16.0,0.66,363.62,126.71,138.99,16.82,0.43,2.16,3.95,24.12,24.73,5.49,30.69,0.0,93.66,5.77,210.69,7.46,8.8,211.12,126060.0
4488,1366070400.0,2013.0,4.0,16.0,16/04/2013,16.0,0.61,376.39,116.56,128.86,15.03,0.4,2.06,4.15,24.39,25.65,11.17,57.88,0.0,93.98,5.95,170.5,7.0,8.27,171.94,125940.0
4489,1366156800.0,2013.0,4.0,17.0,17/04/2013,16.0,0.42,404.34,81.04,108.98,9.88,0.25,1.27,5.96,25.3,25.85,13.61,67.06,5.92,93.62,8.54,179.31,6.06,11.31,180.5,125880.0
4490,1366243200.0,2013.0,4.0,18.0,18/04/2013,16.0,0.73,299.26,138.38,148.3,18.89,0.51,2.61,5.77,12.27,13.66,3.6,37.06,0.66,94.58,8.2,258.56,8.14,10.68,257.75,125760.0
4491,1366329600.0,2013.0,4.0,19.0,19/04/2013,16.0,0.77,256.41,142.13,147.21,19.2,0.5,-999.0,2.56,10.94,12.84,2.32,30.19,0.0,95.26,3.77,153.38,8.2,5.88,153.44,125580.0
4492,1366416000.0,2013.0,4.0,20.0,20/04/2013,16.0,0.78,279.38,146.6,146.61,19.47,0.42,2.12,5.15,14.9,15.84,3.3,33.44,0.0,94.65,7.4,168.69,8.14,10.11,169.69,125460.0
4493,1366502400.0,2013.0,4.0,21.0,21/04/2013,17.0,0.69,333.35,132.97,142.41,17.63,0.41,2.07,4.08,17.48,18.94,6.1,51.12,0.0,94.61,5.8,169.44,7.74,7.98,172.06,125400.0
4494,1366588800.0,2013.0,4.0,22.0,22/04/2013,17.0,0.66,359.75,130.98,144.02,17.64,0.45,2.33,5.35,21.82,22.74,8.0,52.0,0.0,94.32,7.68,188.75,7.77,10.44,189.81,125280.0
4495,1366675200.0,2013.0,4.0,23.0,23/04/2013,17.0,0.24,373.13,52.64,132.95,7.56,0.2,1.02,4.33,11.4,12.8,5.62,60.94,0.0,94.7,6.11,155.25,7.21,7.7,154.44,125160.0
4496,1366761600.0,2013.0,4.0,24.0,24/04/2013,17.0,0.66,324.2,131.06,144.91,17.45,0.46,2.32,3.23,9.76,12.23,3.3,44.75,0.0,95.4,4.54,44.81,7.88,5.98,44.88,125100.0
4497,1366848000.0,2013.0,4.0,25.0,25/04/2013,17.0,0.39,381.32,81.11,132.6,11.1,0.3,1.54,3.84,16.46,18.03,5.31,45.06,0.0,95.26,5.45,137.12,7.21,7.48,137.75,124980.0
4498,1366934400.0,2013.0,4.0,26.0,26/04/2013,17.0,0.51,377.99,104.55,139.46,14.05,0.38,1.92,4.0,21.48,22.53,7.81,53.31,0.0,94.69,5.79,200.88,7.47,8.0,202.62,124860.0
4499,1367020800.0,2013.0,4.0,27.0,27/04/2013,17.0,0.55,363.72,113.6,144.7,15.32,0.4,2.02,2.75,19.71,21.36,6.71,48.81,0.0,94.88,4.05,125.44,7.76,6.23,125.44,124800.0
4500,1367107200.0,2013.0,4.0,28.0,28/04/2013,18.0,0.7,352.47,140.82,148.51,18.72,0.47,2.38,3.29,21.9,23.05,8.91,56.75,0.48,94.47,4.8,184.44,7.96,7.22,184.38,124680.0
4501,1367193600.0,2013.0,4.0,29.0,29/04/2013,18.0,0.7,351.51,140.26,149.52,18.75,0.45,2.23,3.78,22.94,24.68,9.28,57.12,0.01,94.11,5.34,183.75,7.98,7.16,184.25,124560.0
4502,1367280000.0,2013.0,4.0,30.0,30/04/2013,18.0,0.73,354.26,147.11,150.19,19.69,0.5,2.55,4.25,23.98,25.52,9.64,55.25,0.4,93.8,6.02,173.31,8.03,7.99,174.5,124440.0
4503,1367366400.0,2013.0,5.0,1.0,01/05/2013,18.0,0.59,378.2,121.94,139.9,16.09,0.4,1.98,2.8,23.44,25.0,10.01,57.12,2.87,94.15,4.05,110.06,7.51,5.62,115.25,124380.0
4504,1367452800.0,2013.0,5.0,2.0,02/05/2013,18.0,0.22,339.91,50.02,148.77,7.45,0.19,0.91,7.24,9.72,10.99,3.97,51.69,0.97,95.63,10.34,164.12,7.98,13.08,119.5,124260.0
4505,1367539200.0,2013.0,5.0,3.0,03/05/2013,18.0,0.8,257.59,155.07,155.68,20.78,0.52,2.64,3.18,12.21,13.5,2.26,27.38,0.0,95.3,4.63,290.44,8.76,6.59,291.06,124140.0
4506,1367625600.0,2013.0,5.0,4.0,04/05/2013,18.0,0.75,298.23,147.61,154.55,19.84,0.49,2.47,2.59,16.52,18.14,2.69,24.25,0.0,94.62,3.88,214.38,8.58,6.45,212.94,124080.0
4507,1367712000.0,2013.0,5.0,5.0,05/05/2013,19.0,0.77,295.06,154.94,155.16,20.7,0.49,2.49,2.9,15.74,17.51,4.21,39.38,0.0,94.96,4.25,39.06,8.48,6.33,68.31,124020.0
4508,1367798400.0,2013.0,5.0,6.0,06/05/2013,19.0,0.29,349.34,66.04,144.35,9.16,0.2,1.03,2.07,16.15,17.09,6.41,54.62,1.62,94.84,3.16,141.19,7.76,5.1,143.06,123900.0
4509,1367884800.0,2013.0,5.0,7.0,07/05/2013,19.0,0.68,357.48,141.79,152.43,19.05,0.45,2.3,3.81,20.79,22.05,7.32,49.38,0.53,94.56,5.54,171.25,8.07,7.93,171.94,123840.0
4510,1367971200.0,2013.0,5.0,8.0,08/05/2013,19.0,0.31,389.34,69.73,143.14,9.75,0.23,1.14,4.46,23.62,24.55,10.44,58.12,0.94,94.27,6.42,182.94,7.61,8.88,184.5,123720.0
4511,1368057600.0,2013.0,5.0,9.0,09/05/2013,19.0,0.38,386.04,84.4,145.41,11.73,0.31,1.56,2.78,21.07,21.73,12.57,77.5,10.82,94.34,4.06,166.94,7.64,5.76,168.19,123600.0
4512,1368144000.0,2013.0,5.0,10.0,10/05/2013,19.0,0.48,367.95,104.05,147.8,14.11,0.34,1.7,2.75,18.37,18.72,9.95,72.94,5.81,94.72,4.12,40.5,7.76,5.91,40.81,123480.0
