YEAR;MO;DY;date;week;Radiation;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WS10M_RANGE;WD10M;WS50M;WS50M_RANGE;WD50M;T2M;T2MDEW;T2MWET;TS;T2M_RANGE;T2M_MAX;T2M_MIN
1981;7;1;01/07/1981;27;3.34;5.92;16.38;0.0;98.13;4.41;5.97;151.19;5.89;8.83;150.5;37.04;5.55;21.3;37.91;-256.42;44.98;28.25
1981;7;2;02/07/1981;27;4.18;4.64;13.0;0.0;98.14;5.61;3.12;154.62;8.39;5.71;154.69;37.06;2.1;19.58;37.87;-256.51;45.28;28.64
1981;7;3;03/07/1981;27;3.88;3.6;9.56;0.0;98.18;5.37;7.66;158.31;7.83;8.06;158.69;37.33;-0.7;18.31;37.51;-257.97;45.3;30.12
1981;7;4;04/07/1981;27;3.79;5.98;17.69;0.0;98.25;5.02;9.57;131.56;6.98;11.67;131.19;35.98;5.01;20.5;37.98;-255.81;45.2;27.86
1981;7;5;05/07/1981;28;4.98;9.09;34.38;0.0;98.32;6.41;8.81;81.0;7.77;10.91;83.12;32.79;11.53;22.15;34.84;-254.7;42.58;24.13
1981;7;6;06/07/1981;28;5.98;9.16;36.19;0.0;98.48;7.66;5.03;65.56;9.1;5.59;66.69;30.35;12.27;21.31;32.13;-257.9;38.71;23.46
1981;7;7;07/07/1981;28;5.02;6.59;28.25;0.0;98.62;6.45;4.98;76.19;8.24;4.91;76.69;29.05;7.4;18.23;30.94;-258.17;36.37;21.4
1981;7;8;08/07/1981;28;2.86;5.62;21.88;0.0;98.47;3.88;5.73;143.88;5.41;8.18;143.81;30.77;5.05;17.9;33.21;-258.39;38.06;23.3
1981;7;9;09/07/1981;28;3.52;5.92;19.94;0.0;98.13;4.76;3.74;171.38;6.43;4.48;171.69;33.38;5.87;19.62;34.26;-256.12;41.58;24.55
1981;7;10;10/07/1981;28;3.05;4.94;13.81;0.0;97.77;4.37;5.34;224.06;6.2;5.77;224.31;36.13;3.38;19.76;36.44;-256.71;44.48;28.04
1981;7;11;11/07/1981;28;3.79;6.41;20.19;0.0;97.82;5.01;10.33;179.94;6.3;11.81;180.0;34.97;6.12;20.55;35.13;-257.8;42.33;26.98
1981;7;12;12/07/1981;29;6.58;12.08;51.81;0.0;98.1;8.42;4.33;51.06;9.83;5.91;51.88;28.23;16.55;22.39;29.98;-261.92;34.7;23.46
1981;7;13;13/07/1981;29;5.66;10.38;46.31;0.0;98.39;7.22;2.95;57.06;8.7;4.05;57.88;28.29;14.14;21.22;30.31;-258.75;35.83;21.44
1981;7;14;14/07/1981;29;4.48;8.67;38.44;0.0;98.41;5.75;3.37;59.44;7.3;3.77;60.31;28.68;11.37;20.02;30.76;-257.63;36.36;20.84
1981;7;15;15/07/1981;29;4.42;8.48;36.19;0.0;98.38;5.65;3.72;66.75;7.16;5.76;67.56;29.32;11.14;20.23;31.54;-257.6;36.94;21.39
1981;7;16;16/07/1981;29;4.38;7.75;35.06;0.0;98.51;5.61;2.59;63.06;7.24;5.11;63.12;28.72;9.27;19.0;30.96;-258.57;35.97;21.39
1981;7;17;17/07/1981;29;3.48;8.24;35.56;0.0;98.32;4.55;4.2;84.38;6.28;7.12;85.5;29.8;10.46;20.13;32.19;-255.98;38.19;21.02
1981;7;18;18/07/1981;29;2.0;6.1;22.69;0.0;98.07;2.69;4.85;139.88;3.93;8.17;140.25;32.12;6.08;19.1;33.86;-255.74;40.12;22.72
1981;7;19;19/07/1981;30;3.94;6.1;23.25;0.0;98.02;5.32;10.57;138.44;6.68;12.61;138.25;32.01;5.34;18.68;34.08;-254.24;42.05;23.14
1981;7;20;20/07/1981;30;6.3;7.93;39.5;0.0;98.49;8.04;5.52;59.06;9.7;7.59;59.69;26.36;9.98;18.17;28.68;-260.74;33.0;20.58
1981;7;21;21/07/1981;30;4.28;7.14;37.06;0.0;98.5;5.5;4.23;63.44;7.12;5.16;64.06;25.77;8.6;17.19;28.14;-258.63;32.82;18.3
1981;7;22;22/07/1981;30;3.03;7.26;32.69;0.0;98.34;4.06;6.48;102.81;5.53;9.15;103.88;28.34;8.85;18.59;30.94;-256.82;36.26;19.94
1981;7;23;23/07/1981;30;3.3;5.55;20.5;0.0;98.14;4.43;4.99;114.75;6.33;8.8;115.56;31.72;4.95;18.33;33.25;-255.16;40.51;22.51
1981;7;24;24/07/1981;30;4.45;4.7;15.94;0.0;98.28;5.92;5.27;115.25;8.25;6.8;115.0;33.41;2.46;17.94;34.48;-255.99;42.2;25.04
1981;7;25;25/07/1981;30;4.7;5.98;20.81;0.0;98.45;6.07;6.05;104.12;8.13;8.25;103.81;32.89;5.48;19.19;34.59;-257.38;41.1;25.34
1981;7;26;26/07/1981;31;4.75;9.89;43.31;0.0;98.68;6.06;3.44;64.62;7.49;4.46;65.19;29.18;13.3;21.24;31.31;-257.29;37.26;21.41
1981;7;27;27/07/1981;31;4.45;9.03;39.19;0.0;98.54;5.66;4.76;67.0;6.88;6.61;67.5;28.93;12.1;20.51;31.4;-256.5;37.54;20.9
1981;7;28;28/07/1981;31;4.14;7.39;33.94;0.0;98.33;5.3;5.9;103.69;6.63;8.24;103.81;28.15;8.96;18.56;30.75;-258.12;35.78;20.75
1981;7;29;29/07/1981;31;4.81;8.0;37.38;0.0;98.48;6.15;4.99;67.75;7.7;7.57;68.62;28.14;10.01;19.08;30.35;-257.36;35.95;20.15
1981;7;30;30/07/1981;31;4.1;7.51;35.81;0.0;98.7;5.29;4.91;65.06;7.01;7.08;65.94;28.1;8.83;18.47;30.33;-256.92;36.23;19.99
1981;7;31;31/07/1981;31;3.35;6.16;29.31;0.0;98.56;4.41;5.02;72.06;6.1;8.19;72.62;28.24;6.14;17.19;30.65;-256.94;35.96;19.75
1981;8;1;01/08/1981;31;3.41;6.41;27.0;0.0;98.27;4.52;5.02;91.56;6.3;7.27;92.25;29.08;6.88;17.98;31.19;-257.81;36.44;21.1
1981;8;2;02/08/1981;32;4.61;6.41;26.88;0.0;98.28;5.93;5.33;81.94;7.73;8.27;82.12;30.0;6.62;18.31;31.99;-256.55;38.36;21.76
1981;8;3;03/08/1981;32;5.3;6.59;31.62;0.0;98.59;6.8;2.45;68.0;8.6;4.8;68.75;28.01;6.92;17.47;29.71;-257.61;35.41;19.87
1981;8;4;04/08/1981;32;4.68;7.93;39.25;0.0;98.58;6.02;2.95;66.88;7.85;5.12;67.44;27.62;9.48;18.55;29.6;-258.38;34.76;20.0
1981;8;5;05/08/1981;32;3.34;6.96;32.06;0.0;98.33;4.41;3.02;61.62;6.38;5.64;62.0;28.62;7.74;18.18;30.64;-257.49;36.13;20.48
1981;8;6;06/08/1981;32;3.17;7.08;28.62;0.0;98.22;4.23;2.62;65.94;6.4;5.2;66.0;30.19;8.41;19.3;32.0;-257.05;37.87;21.76
1981;8;7;07/08/1981;32;2.89;6.53;26.06;0.0;98.3;3.98;2.5;88.25;6.2;4.26;88.06;31.25;6.69;18.97;32.84;-256.43;39.48;22.76
1981;8;8;08/08/1981;32;2.27;5.92;22.31;0.0;98.42;3.25;3.91;183.44;4.92;6.84;183.38;31.57;5.67;18.62;33.31;-256.41;39.68;22.94
1981;8;9;09/08/1981;33;2.12;4.64;16.19;0.0;98.38;3.1;4.06;214.25;4.55;6.41;214.75;32.74;2.44;17.59;34.14;-256.04;41.24;24.13
1981;8;10;10/08/1981;33;2.45;4.46;14.12;0.0;98.38;3.22;6.52;182.56;4.14;8.82;182.56;33.73;1.93;17.83;33.39;-257.03;40.89;24.77
1981;8;11;11/08/1981;33;2.62;4.27;13.81;0.0;98.2;3.59;4.55;198.38;4.77;6.17;198.88;33.88;1.49;17.69;33.93;-256.14;41.95;24.94
1981;8;12;12/08/1981;33;1.64;3.91;12.31;0.0;98.04;2.3;2.66;203.5;3.05;3.57;203.69;33.82;0.17;17.0;34.03;-257.37;41.15;25.37
1981;8;13;13/08/1981;33;2.12;3.97;13.88;0.0;97.91;3.08;4.77;132.56;4.7;8.02;132.31;33.15;0.04;16.59;34.06;-256.22;41.53;24.6
1981;8;14;14/08/1981;33;3.73;10.38;41.75;0.0;97.98;4.88;6.5;89.19;6.44;9.12;88.88;31.32;13.35;22.33;33.37;-255.58;40.41;22.84
1981;8;15;15/08/1981;33;4.75;11.05;45.75;0.0;98.19;6.06;6.05;61.94;7.41;7.78;62.56;29.96;14.98;22.47;31.87;-257.35;38.29;22.49
1981;8;16;16/08/1981;34;4.62;9.52;38.56;0.0;98.2;5.88;5.16;57.0;7.26;7.59;57.31;29.97;12.84;21.4;31.96;-257.81;38.1;22.76
1981;8;17;17/08/1981;34;3.94;8.18;36.06;0.0;98.37;5.09;4.32;64.0;6.75;4.67;64.0;29.16;10.04;19.6;31.22;-258.22;36.78;21.86
1981;8;18;18/08/1981;34;2.39;7.02;28.06;0.0;98.47;3.12;4.25;162.62;4.33;6.33;162.25;30.25;8.31;19.28;31.83;-258.2;37.04;22.08
1981;8;19;19/08/1981;34;2.23;6.47;25.25;0.0;98.45;3.14;5.36;142.69;4.59;8.24;142.56;30.55;7.15;18.85;32.75;-257.78;38.05;22.68
1981;8;20;20/08/1981;34;2.03;8.06;31.88;0.0;98.35;2.71;4.24;177.0;3.84;6.73;177.06;30.58;10.25;20.41;32.83;-258.85;37.1;22.79
1981;8;21;21/08/1981;34;2.4;5.92;19.38;0.0;98.01;3.27;5.39;223.62;4.56;7.16;224.94;33.05;5.88;19.47;33.79;-257.3;40.5;24.65
1981;8;22;22/08/1981;34;2.35;6.53;21.25;0.0;98.16;3.26;4.06;102.94;4.32;6.43;102.69;33.87;6.83;20.34;34.03;-257.61;41.51;25.97
1981;8;23;23/08/1981;35;4.42;4.58;15.38;0.0;97.99;5.95;7.25;153.38;8.67;7.13;153.94;33.55;2.12;17.83;34.11;-255.73;42.74;25.32
1981;8;24;24/08/1981;35;5.87;5.62;19.0;0.0;97.71;7.62;6.92;238.0;10.19;5.82;237.5;32.17;4.23;18.2;32.91;-259.31;39.77;25.93
1981;8;25;25/08/1981;35;6.37;10.68;45.5;0.0;98.21;8.14;5.77;46.44;9.91;5.32;46.56;28.4;14.54;21.47;30.04;-262.81;34.04;23.69
1981;8;26;26/08/1981;35;6.42;11.54;54.88;0.01;98.6;8.18;3.76;40.0;9.78;4.63;40.75;26.5;15.97;21.23;28.41;-260.6;33.03;20.48
1981;8;27;27/08/1981;35;6.94;11.11;54.25;0.01;98.7;8.84;3.59;54.56;10.51;5.08;55.75;26.16;15.37;20.76;27.98;-261.7;32.51;21.07
1981;8;28;28/08/1981;35;5.72;10.56;49.19;0.0;98.42;7.29;4.74;53.5;8.96;6.23;54.56;27.12;14.57;20.84;28.98;-260.2;33.98;21.01
1981;8;29;29/08/1981;35;4.35;10.93;49.0;0.58;98.11;5.58;4.72;83.88;7.16;6.76;84.81;28.6;14.76;21.68;30.44;-257.56;36.72;21.13
1981;8;30;30/08/1981;36;3.87;11.17;47.81;0.08;98.17;4.98;5.87;135.19;6.54;7.83;135.88;29.39;14.83;22.11;31.35;-258.06;37.25;22.16
1981;8;31;31/08/1981;36;2.86;9.64;39.75;0.0;98.38;3.77;5.86;116.38;5.57;9.03;117.69;29.99;12.86;21.43;32.16;-258.79;36.9;22.55
1981;9;1;01/09/1981;36;3.3;6.77;26.31;0.0;98.47;4.38;2.61;98.06;6.44;6.07;97.75;30.63;7.4;19.01;31.92;-260.05;37.94;24.84
1981;9;2;02/09/1981;36;2.43;5.74;22.75;0.0;98.45;3.4;3.09;143.12;5.19;6.28;142.88;29.99;5.4;17.69;31.53;-258.46;37.43;22.74
1981;9;3;03/09/1981;36;2.88;6.04;24.94;0.0;98.44;3.86;7.35;119.69;5.53;10.51;122.56;29.44;6.04;17.74;31.59;-258.72;36.74;22.32
1981;9;4;04/09/1981;36;2.61;6.77;29.81;0.0;98.39;3.55;3.94;171.69;5.25;6.54;171.62;29.87;6.98;18.43;31.41;-256.45;38.72;22.01
1981;9;5;05/09/1981;36;3.12;8.48;37.62;0.0;98.45;4.13;5.52;173.25;5.8;8.18;172.44;29.33;10.44;19.88;31.28;-257.61;37.26;21.73
1981;9;6;06/09/1981;37;3.67;10.93;47.88;0.3;98.39;4.72;8.16;125.94;6.09;10.64;126.0;28.76;14.82;21.79;31.09;-258.4;36.63;21.89
1981;9;7;07/09/1981;37;6.06;9.46;47.5;0.0;98.69;7.73;2.72;56.12;9.46;2.67;56.62;26.21;12.56;19.39;27.83;-261.65;32.52;21.02
1981;9;8;08/09/1981;37;4.38;9.03;51.38;0.0;98.98;5.6;2.69;58.94;7.38;3.95;59.19;24.73;11.88;18.3;26.51;-258.59;32.1;17.54
1981;9;9;09/09/1981;37;3.76;7.75;44.69;0.0;98.95;4.91;2.66;67.19;6.87;4.9;68.19;25.3;9.15;17.22;26.85;-256.77;33.88;17.51
1981;9;10;10/09/1981;37;2.82;6.65;32.69;0.0;98.63;3.84;4.79;78.19;5.74;7.84;79.31;27.29;7.2;17.25;29.04;-255.95;36.11;18.92
1981;9;11;11/09/1981;37;1.98;4.58;19.88;0.0;98.34;3.0;4.06;146.69;5.01;8.21;145.69;28.98;2.06;15.52;30.48;-256.7;37.76;21.3
1981;9;12;12/09/1981;37;2.68;3.97;16.62;0.0;98.26;3.8;5.48;82.31;6.13;9.33;82.38;29.53;0.3;14.92;30.48;-256.07;38.65;21.56
1981;9;13;13/09/1981;38;3.62;5.49;24.81;0.0;98.43;4.84;5.77;69.81;6.91;8.68;70.38;28.96;4.47;16.72;30.23;-256.79;37.62;21.26
1981;9;14;14/09/1981;38;3.17;6.04;25.44;0.0;98.56;4.28;5.83;120.06;6.2;9.12;119.88;29.3;6.14;17.73;30.55;-257.43;37.62;21.9
1981;9;15;15/09/1981;38;2.09;5.19;21.44;0.0;98.52;2.84;5.12;141.25;4.24;8.59;141.75;29.81;3.94;16.87;30.85;-257.45;37.65;21.94
1981;9;16;16/09/1981;38;3.56;8.12;37.75;0.0;98.49;4.7;6.8;121.81;6.34;8.75;121.81;28.73;9.7;19.22;30.25;-256.38;37.84;21.07
1981;9;17;17/09/1981;38;3.77;8.73;40.81;0.0;98.47;4.91;5.15;66.25;6.67;7.1;66.75;28.33;11.12;19.73;29.94;-257.5;36.68;21.03
1981;9;18;18/09/1981;38;3.67;6.77;29.94;0.0;98.35;4.86;3.64;91.31;7.07;6.2;91.44;28.61;7.58;18.09;29.82;-257.8;36.55;21.2
1981;9;19;19/09/1981;38;3.61;6.41;27.56;0.0;98.24;4.77;4.64;80.56;7.04;7.99;81.56;28.28;7.01;17.65;28.7;-260.77;34.62;22.23
1981;9;20;20/09/1981;39;4.86;5.62;22.38;0.0;98.24;6.36;5.41;98.75;8.86;6.09;99.75;29.9;4.96;17.44;30.57;-258.74;37.62;23.21
1981;9;21;21/09/1981;39;5.15;4.94;19.69;0.1;98.14;6.84;5.92;146.5;9.38;4.81;147.44;29.92;3.24;16.58;30.14;-257.95;38.4;23.21
1981;9;22;22/09/1981;39;2.68;4.15;16.75;0.0;98.41;3.61;5.23;168.5;5.1;7.55;168.69;29.63;1.05;15.34;29.44;-257.27;37.73;21.84
1981;9;23;23/09/1981;39;1.38;4.21;15.19;0.0;98.54;2.23;3.08;162.38;3.45;5.94;161.25;31.05;1.07;16.05;30.97;-258.33;38.33;23.51
1981;9;24;24/09/1981;39;3.06;4.88;18.25;0.05;98.32;4.19;7.18;202.94;5.93;9.84;203.56;30.64;2.94;16.79;31.67;-258.56;38.79;24.2
1981;9;25;25/09/1981;39;1.7;7.32;28.69;0.3;98.16;2.46;4.45;138.69;3.66;7.57;136.38;29.9;8.82;19.36;30.83;-262.99;36.15;25.99
1981;9;26;26/09/1981;39;3.39;4.58;20.56;0.0;97.87;4.69;2.3;193.69;7.09;3.87;194.0;28.1;2.0;15.05;28.55;-256.24;37.33;20.42
1981;9;27;27/09/1981;40;1.96;5.0;21.56;0.0;98.04;3.02;1.79;236.25;4.48;4.77;236.06;28.05;3.33;15.69;28.5;-257.8;36.44;21.08
1981;9;28;28/09/1981;40;2.92;6.9;34.5;0.0;98.31;3.98;4.28;223.31;5.57;5.86;222.88;26.58;7.57;17.07;27.31;-259.52;34.42;20.79
1981;9;29;29/09/1981;40;2.45;5.07;28.5;0.0;98.56;3.38;1.93;302.5;5.12;3.76;317.31;23.65;3.67;13.66;25.14;-259.92;30.67;17.44
1981;9;30;30/09/1981;40;2.63;8.85;51.62;0.0;98.53;3.54;4.3;112.06;5.16;6.8;112.94;23.71;11.52;17.62;25.7;-260.59;30.23;17.67
1981;10;1;01/10/1981;40;2.52;6.96;38.25;0.0;98.3;3.45;3.61;187.94;4.98;5.91;188.31;24.51;8.05;16.27;26.15;-258.69;32.35;17.89
1981;10;2;02/10/1981;40;2.0;4.7;26.12;0.0;98.07;3.02;2.28;215.5;4.3;3.21;215.81;24.44;2.59;13.52;24.74;-257.86;32.35;17.06
1981;10;3;03/10/1981;40;1.63;5.13;27.25;0.0;98.17;2.58;2.51;235.44;3.83;4.58;235.44;24.66;3.8;14.23;25.9;-257.94;33.29;18.08
1981;10;4;04/10/1981;41;2.13;5.13;25.94;0.0;98.46;3.25;3.91;127.12;5.29;8.16;127.31;25.98;3.74;14.87;26.79;-257.91;34.29;19.05
1981;10;5;05/10/1981;41;3.71;6.59;34.25;0.0;98.62;4.98;3.55;83.69;7.32;6.78;84.0;26.74;6.6;16.67;27.23;-256.86;35.8;19.51
1981;10;6;06/10/1981;41;3.48;5.86;29.0;0.0;98.66;4.7;4.45;76.62;7.1;7.85;76.81;26.79;5.66;16.23;27.43;-256.65;36.3;19.8
1981;10;7;07/10/1981;41;4.06;8.0;44.94;0.0;98.64;5.3;4.21;69.62;7.41;6.84;70.44;25.4;9.73;17.56;26.31;-255.92;34.87;17.64
1981;10;8;08/10/1981;41;4.64;7.93;47.31;0.0;98.8;6.02;3.67;87.12;8.12;4.78;87.75;24.39;9.58;16.98;25.23;-257.31;33.03;17.19
1981;10;9;09/10/1981;41;3.07;7.32;40.06;0.0;98.8;4.13;3.73;98.06;6.18;5.95;98.5;24.81;8.88;16.85;25.69;-258.47;32.59;17.91
1981;10;10;10/10/1981;41;2.21;6.47;34.5;0.0;98.74;3.07;4.32;113.75;4.7;7.67;114.0;25.19;7.23;16.21;25.65;-258.77;32.56;18.19
1981;10;11;11/10/1981;42;1.96;4.7;24.69;0.0;98.58;3.04;2.93;171.25;4.53;4.7;170.88;25.51;2.6;14.05;25.62;-257.1;34.37;18.32
1981;10;12;12/10/1981;42;1.91;4.21;23.5;0.0;98.41;3.02;2.91;169.0;4.54;6.49;168.25;24.52;0.98;12.75;24.77;-256.79;33.52;17.16
1981;10;13;13/10/1981;42;1.63;5.19;29.62;0.0;98.46;2.7;3.72;152.44;4.41;7.27;151.94;24.23;3.83;14.03;24.88;-257.67;32.65;17.17
1981;10;14;14/10/1981;42;2.13;4.76;27.81;0.0;98.65;3.34;2.88;156.75;5.35;5.78;156.81;24.02;2.59;13.31;24.4;-256.79;33.15;16.79
1981;10;15;15/10/1981;42;2.36;4.27;25.81;0.0;98.63;3.48;4.65;138.81;5.33;7.48;138.56;23.99;1.01;12.5;23.75;-256.41;33.37;16.64
1981;10;16;16/10/1981;42;2.12;3.6;19.44;0.0;98.52;3.23;4.54;128.88;4.95;7.25;128.75;25.26;-0.88;12.19;24.37;-255.28;34.83;16.97
1981;10;17;17/10/1981;42;2.76;4.52;24.5;0.0;98.64;3.95;6.01;84.75;6.26;9.27;85.19;24.85;1.72;13.29;25.15;-257.66;33.53;18.04
1981;10;18;18/10/1981;43;3.97;9.7;60.5;0.0;98.86;5.18;2.97;61.88;7.37;4.2;62.31;22.7;13.05;17.87;23.52;-260.14;29.59;16.58
1981;10;19;19/10/1981;43;3.3;8.73;57.75;0.0;98.82;4.51;3.36;53.88;6.54;2.31;54.06;21.85;11.08;16.47;22.51;-260.02;29.3;16.17
1981;10;20;20/10/1981;43;1.55;6.84;44.06;0.0;98.63;2.18;3.88;166.81;3.27;5.7;166.69;22.33;7.72;15.02;22.82;-261.56;28.24;16.65
1981;10;21;21/10/1981;43;2.7;4.15;25.56;0.0;98.43;3.81;4.34;185.69;5.42;5.84;185.56;22.37;0.97;11.67;22.31;-259.68;29.69;16.23
1981;10;22;22/10/1981;43;2.62;3.78;21.38;0.0;98.33;3.95;3.42;155.94;5.83;5.39;156.12;23.88;-0.2;11.84;23.38;-256.72;32.88;16.45
1981;10;23;23/10/1981;43;3.21;4.58;23.5;0.0;98.28;4.48;4.46;238.0;7.22;5.16;238.31;24.6;1.86;13.23;24.52;-258.51;32.94;18.31
1981;10;24;24/10/1981;43;3.7;8.97;49.75;0.15;98.55;4.94;6.13;86.12;6.74;8.11;86.56;23.53;12.08;17.8;24.14;-263.42;29.61;19.88
1981;10;25;25/10/1981;44;3.57;9.03;51.94;0.85;98.38;4.6;5.83;97.25;5.8;7.25;97.38;23.54;12.12;17.83;23.84;-259.99;30.9;17.73
1981;10;26;26/10/1981;44;4.12;9.22;59.62;0.05;98.1;5.3;5.02;194.19;6.93;6.71;194.06;21.39;12.29;16.83;22.51;-261.88;28.03;16.76
1981;10;27;27/10/1981;44;2.7;5.86;46.12;0.0;98.66;3.62;4.24;236.62;5.47;7.22;235.81;18.08;5.55;11.82;19.37;-262.11;24.32;13.28
1981;10;28;28/10/1981;44;3.74;4.94;43.88;0.0;99.34;4.96;3.76;65.31;7.25;5.76;65.62;16.77;3.33;10.05;17.45;-260.86;23.75;11.46
1981;10;29;29/10/1981;44;4.44;6.23;55.38;0.0;99.36;5.95;4.92;92.25;8.27;5.92;92.62;16.35;6.72;11.53;16.07;-262.77;22.33;11.94
1981;10;30;30/10/1981;44;3.84;6.53;51.62;0.0;98.95;5.05;3.77;83.25;7.03;5.52;83.88;18.32;7.37;12.85;18.83;-260.86;25.35;13.07
1981;10;31;31/10/1981;44;4.66;6.59;46.25;0.0;98.89;6.05;2.23;67.62;8.14;4.05;68.25;19.9;7.58;13.74;20.44;-261.27;26.87;14.98
1981;11;1;01/11/1981;45;4.41;7.08;56.06;0.0;99.25;5.73;2.91;63.38;7.8;4.5;63.88;18.62;8.55;13.58;19.27;-260.91;25.69;13.45
1981;11;2;02/11/1981;45;2.8;8.18;68.44;0.0;99.46;3.86;2.7;56.94;5.9;4.04;57.25;17.46;10.65;14.05;18.27;-263.21;23.23;13.29
1981;11;3;03/11/1981;45;2.41;7.39;61.31;0.0;99.32;3.44;5.04;126.19;5.45;8.17;127.25;18.06;9.12;13.58;18.8;-260.49;25.14;12.48
1981;11;4;04/11/1981;45;2.4;6.1;48.12;0.0;99.14;3.38;5.06;95.75;5.41;8.27;96.38;18.51;6.44;12.48;19.04;-259.5;26.08;12.43
1981;11;5;05/11/1981;45;2.72;5.37;43.62;0.0;98.92;3.79;4.34;112.75;5.79;6.61;112.81;17.82;4.65;11.23;17.62;-260.46;24.62;11.93
1981;11;6;06/11/1981;45;2.29;5.43;44.25;0.0;98.65;3.38;4.03;93.38;5.35;6.38;93.75;18.07;4.8;11.44;17.88;-259.74;25.61;12.2
1981;11;7;07/11/1981;45;2.84;7.57;58.81;3.9;98.45;3.95;3.05;85.56;6.06;5.41;85.75;18.3;9.42;13.86;18.45;-261.69;25.2;13.74
1981;11;8;08/11/1981;46;1.69;7.63;64.94;0.0;98.42;2.66;2.58;226.12;3.97;4.23;226.19;16.83;9.24;13.04;17.34;-261.43;23.35;11.64
1981;11;9;09/11/1981;46;1.68;5.0;43.69;0.0;98.74;2.45;3.34;182.44;3.37;4.36;182.5;16.63;3.48;10.05;15.81;-260.67;23.01;10.52
1981;11;10;10/11/1981;46;1.98;4.52;42.0;0.0;98.97;2.82;4.64;224.69;4.23;7.2;224.81;15.97;2.01;8.99;14.82;-260.81;22.48;10.14
1981;11;11;11/11/1981;46;3.41;5.8;50.38;0.16;99.15;4.38;8.37;71.31;5.48;10.8;71.12;16.08;5.28;10.69;15.27;-262.7;21.77;11.33
1981;11;12;12/11/1981;46;2.22;5.31;63.25;0.0;99.4;3.1;4.84;105.19;4.59;6.93;105.38;12.3;4.24;8.27;12.7;-262.77;17.87;7.5
1981;11;13;13/11/1981;46;1.57;3.97;47.25;0.0;99.28;2.5;3.6;149.0;3.63;4.57;149.44;12.05;0.44;6.25;12.01;-260.67;18.67;6.19
1981;11;14;14/11/1981;46;1.8;4.15;47.5;0.0;99.22;2.86;3.1;195.94;4.2;4.03;196.31;12.43;1.01;6.72;12.29;-260.99;19.33;7.17
1981;11;15;15/11/1981;47;1.7;4.46;49.56;0.0;99.12;2.45;2.65;308.19;3.27;3.01;308.5;12.62;2.01;7.31;11.79;-261.13;19.36;7.33
1981;11;16;16/11/1981;47;1.74;3.6;39.31;0.0;99.07;2.39;3.98;208.88;3.05;4.27;208.62;13.47;-0.86;6.3;11.26;-258.88;20.52;6.25
1981;11;17;17/11/1981;47;1.85;3.72;40.62;0.0;99.11;2.82;4.12;99.88;4.3;7.86;100.38;13.17;-0.68;6.24;12.24;-260.27;20.51;7.63
1981;11;18;18/11/1981;47;3.86;6.29;69.19;0.0;99.24;5.22;5.45;81.31;7.77;5.99;81.5;13.14;6.87;10.01;13.23;-261.63;20.1;8.58
1981;11;19;19/11/1981;47;3.61;5.07;56.5;0.0;99.35;4.9;3.61;91.06;7.34;6.15;91.38;13.12;3.88;8.51;13.21;-259.69;21.06;7.6
1981;11;20;20/11/1981;47;3.06;5.0;55.12;0.0;99.64;4.23;3.19;97.5;6.52;5.05;97.75;13.02;3.73;8.38;12.94;-261.81;19.57;8.23
1981;11;21;21/11/1981;47;2.61;5.19;54.31;0.0;99.75;3.77;3.56;81.81;6.06;6.67;82.0;13.84;4.23;9.04;13.89;-260.31;21.33;8.49
1981;11;22;22/11/1981;48;2.33;5.37;60.75;0.0;99.79;3.41;3.98;80.12;5.45;6.71;80.19;13.06;4.73;8.89;12.98;-259.52;20.89;7.26
1981;11;23;23/11/1981;48;1.91;5.25;60.5;0.0;99.73;2.95;3.33;79.69;4.72;6.35;79.94;12.69;4.39;8.54;12.68;-260.42;19.96;7.23
1981;11;24;24/11/1981;48;1.45;4.58;53.25;0.0;99.51;2.48;2.54;201.62;3.82;4.85;201.5;12.26;2.33;7.3;12.26;-260.41;19.65;6.92
1981;11;25;25/11/1981;48;1.52;3.72;43.5;0.0;99.24;2.45;2.77;192.06;3.46;4.09;191.75;12.17;-0.45;5.86;11.44;-260.92;19.26;7.03
1981;11;26;26/11/1981;48;1.48;4.03;46.0;0.0;99.07;2.23;2.41;238.5;3.09;4.64;238.75;12.43;0.53;6.48;10.83;-261.97;19.04;7.86
1981;11;27;27/11/1981;48;3.09;4.88;63.12;0.01;99.45;4.53;4.23;55.81;6.81;3.76;41.12;10.8;3.01;6.9;10.42;-261.87;17.84;6.56
1981;11;28;28/11/1981;48;1.86;4.21;54.81;0.0;99.28;2.73;4.52;206.88;3.98;8.12;207.5;10.3;1.26;5.77;8.98;-262.41;17.06;6.32
1981;11;29;29/11/1981;49;3.36;3.85;52.44;0.0;98.46;4.84;3.45;242.88;7.42;3.32;243.31;10.01;-0.09;4.96;9.63;-260.38;17.65;4.89
1981;11;30;30/11/1981;49;2.62;4.21;56.25;0.0;98.82;3.84;4.02;233.94;5.77;4.12;234.12;10.62;0.94;5.78;10.31;-261.73;17.49;6.07
1981;12;1;01/12/1981;49;1.11;3.85;51.94;0.0;99.25;1.55;1.59;247.25;1.99;2.29;248.31;10.06;-0.02;5.02;8.48;-262.21;16.26;5.32
1981;12;2;02/12/1981;49;1.57;2.99;39.69;0.0;99.07;2.33;3.4;224.69;3.28;5.85;224.5;10.47;-3.49;3.49;8.79;-259.22;17.39;3.46
